Name,Structure,Area,Station,Flow,Orientation,Price,Price_sqm,Build_time
金旋小区,2室1厅,74.45,浦东,高区/6层,朝南,440,59100,1995.0
凌霄苑,3室1厅,76.82,浦东,低区/6层,朝南,430,55975,1999.0
临沂五村,2室1厅,55.45,浦东,低区/6层,朝南北,360,64923,1990.0
沪东花苑,2室1厅,69.61,浦东,高区/6层,朝南,345,49561,1995.0
绿洲康城亲水湾,2室2厅,90.29,浦东,低区/15层,朝南,500,55377,2010.0
凌云公寓（浦东）,2室2厅,93.21,浦东,低区/18层,朝南北,495,53105,1998.0
康乐花园（浦东）,2室2厅,101.33,浦东,高区/6层,朝南,730,72041,1998.0
崂山二村,2室1厅,49.16,浦东,低区/6层,朝南,380,77298,1988.0
双桥小区,3室2厅,100.32,浦东,低区/6层,,650,64792,2003.0
荷三小区,2室1厅,67.39,浦东,高区/6层,朝南,350,51936,1994.0
飞旺家园,3室2厅,128.2,浦东,低区/12层,朝南北,830,64742,2000.0
杉林新月（环林东路799弄）,2室2厅,79.1,浦东,低区/16层,朝南,450,56890,2004.0
东靖苑,3室2厅,100.05,浦东,低区/6层,朝南北,520,51974,2001.0
中冶尚城,3室2厅,130.52,浦东,高区/10层,朝南,850,65124,2010.0
恒大华城梅山苑,2室1厅,64.53,浦东,低区/6层,朝南,420,65086,1996.0
杉林新月（环林东路799弄）,1室1厅,61.64,浦东,低区/14层,朝南北,320,51914,2004.0
恒大华城新华苑,2室1厅,70.59,浦东,低区/6层,朝南,470,66581,1998.0
连城新苑,3室2厅,125.75,浦东,低区/11层,朝南北,680,54075,2006.0
潍坊三村,1室0厅,32.75,浦东,中区/5层,朝南,245,74809,1981.0
洋泾花园城,2室2厅,89.5,浦东,中区/6层,朝南北,660,73743,1996.0
潍坊八村,2室1厅,51.6,浦东,高区/6层,朝南北,385,74612,1984.0
紫竹华庭,3室2厅,110.67,浦东,低区/14层,朝南北,840,75901,2003.0
安泰公寓,2室2厅,81.49,浦东,高区/20层,朝南,650,79764,1995.0
杉林新月（环林东路875弄）,1室1厅,62.7,浦东,中区/12层,朝南,363,57894,2006.0
德州六村,3室1厅,54.69,浦东,高区/6层,,330,60340,1988.0
潍坊八村,1室1厅,40.8,浦东,高区/6层,朝南,290,71078,1984.0
金鹏苑,2室2厅,81.66,浦东,高区/6层,朝南,500,61229,1997.0
梅园三街坊,2室1厅,59.39,浦东,高区/6层,朝南,530,89240,1985.0
桃林一小区,2室1厅,67.11,浦东,高区/6层,朝南北,700,104306,1995.0
竹园新村（浦东）,2室1厅,49.99,浦东,高区/6层,朝南,399,79815,1989.0
德州五村,1室1厅,61.0,浦东,中区/6层,朝南,310,50819,1994.0
第五大道,3室2厅,144.52,浦东,低区/15层,朝南,1340,92720,nan
潍坊八村,2室1厅,49.54,浦东,高区/6层,朝南,380,76705,1984.0
云台二小区,3室1厅,71.15,浦东,高区/6层,朝南北,395,55516,1996.0
潍坊七村,3室0厅,68.93,浦东,中区/6层,,570,82692,1983.0
上浦小区,3室1厅,91.7,浦东,高区/6层,朝南北,330,35986,nan
莱阳路218号,2室1厅,73.81,浦东,中区/14层,朝南,350,47419,1998.0
银杏苑（三林）,3室1厅,81.65,浦东,中区/6层,,450,55113,1999.0
上钢二村,2室1厅,71.64,浦东,中区/4层,朝南北,470,65605,1959.0
东一小区,2室1厅,70.69,浦东,高区/6层,朝南,330,46682,1995.0
金地湾流域（公寓）,4室2厅,92.07,浦东,高区/6层,朝南北,1100,119474,2009.0
莲溪六村,2室1厅,54.89,浦东,中区/6层,朝南,320,58298,1994.0
金杨二街坊,2室1厅,60.06,浦东,高区/6层,朝南,370,61605,nan
绿地威廉公寓,2室2厅,87.02,浦东,中区/16层,朝南北,520,59756,2005.0
京城大厦,3室2厅,116.07,浦东,低区/28层,,820,70647,2002.0
双桥小区,3室2厅,100.32,浦东,中区/6层,朝南北,660,65789,2003.0
双桥小区,2室1厅,76.45,浦东,高区/6层,朝南,490,64094,1998.0
凤凰大厦（浦东）,1室1厅,82.68,浦东,中区/30层,,630,76197,nan
罗山二村,2室1厅,61.82,浦东,高区/6层,朝南北,310,50145,1990.0
博文园,2室2厅,97.97,浦东,中区/6层,朝南,650,66346,1999.0
华丰新苑,2室2厅,107.02,浦东,低区/9层,朝南北,650,60736,2003.0
昌里花园,3室2厅,126.25,浦东,低区/12层,朝东南,800,63366,1998.0
中冶尚城,3室2厅,131.0,浦东,低区/11层,朝南北,810,61832,2010.0
浦三路628弄,2室1厅,51.32,浦东,高区/6层,朝南北,322,62743,1993.0
新沪东公寓,2室2厅,92.07,浦东,低区/18层,朝南,680,73856,2006.0
金桥新村四街坊（长岛路1203弄）,2室1厅,65.5,浦东,高区/6层,朝南,380,58015,1997.0
朱家门小区,2室2厅,81.44,浦东,高区/6层,朝南,390,47888,1992.0
凌兆新村（上浦路336弄）,2室1厅,95.97,浦东,高区/7层,朝南,450,46889,1995.0
昌里众盛苑,2室2厅,94.91,浦东,高区/6层,朝南,570,60056,2000.0
南码头路240弄,2室1厅,50.73,浦东,中区/6层,朝南,360,70963,1985.0
凌云公寓（浦东）,2室2厅,103.12,浦东,低区/18层,朝南北,520,50426,1999.0
京浦小区,2室1厅,52.49,浦东,高区/6层,朝南,299,56963,1994.0
寿光路161弄,2室1厅,70.88,浦东,中区/6层,朝南,345,48673,1994.0
御桥花园,2室2厅,65.24,浦东,低区/6层,朝南北,375,57480,1996.0
梅园三村,1室0厅,37.89,浦东,低区/11层,朝南,390,102929,nan
晶波坊,2室1厅,63.56,浦东,高区/6层,朝南,320,50346,1997.0
环球翡翠湾花园（公寓）,2室2厅,95.93,浦东,高区/15层,朝南北,620,64630,2006.0
临沂七村,2室1厅,51.58,浦东,高区/6层,朝南北,295,57192,nan
海宏大厦,3室2厅,107.86,浦东,高区/24层,朝东南,650,60263,1997.0
潍坊三村,2室0厅,51.0,浦东,中区/6层,朝南北,340,66666,1976.0
绿地威廉公寓,4室2厅,163.88,浦东,低区/15层,朝南北,1000,61020,nan
东方晶华园,2室1厅,76.63,浦东,中区/6层,朝南北,388,50632,2009.0
东陆新村九街坊,2室1厅,68.0,浦东,高区/6层,朝南,330,48529,1996.0
文怡苑,3室2厅,93.93,浦东,低区/6层,朝南北,430,45778,2008.0
绿地香颂（浦东）（公寓）,3室2厅,88.75,浦东,高区/18层,朝南北,520,58591,2011.0
金利公寓,3室2厅,119.26,浦东,中区/6层,朝南北,520,43602,2008.0
金利公寓,2室1厅,78.35,浦东,高区/6层,朝南北,390,49776,2008.0
长岛公寓,2室1厅,74.32,浦东,高区/25层,朝南,370,49784,2004.0
康花新村,2室2厅,90.44,浦东,高区/6层,朝南北,390,43122,1996.0
汇丽苑,2室2厅,92.47,浦东,高区/11层,朝南北,410,44338,nan
南码头路144弄,1室1厅,35.64,浦东,中区/5层,朝南,205,57519,nan
瀚盛家园,2室2厅,89.08,浦东,低区/6层,朝南北,400,44903,2009.0
绿川新苑,1室1厅,46.22,浦东,高区/6层,朝南,230,49762,1996.0
康桥花园,2室2厅,83.72,浦东,高区/6层,朝南,345,41208,1995.0
汤巷馨村（二期）,2室2厅,82.84,浦东,低区/14层,朝南北,336,40560,2010.0
罗山花苑,2室2厅,74.98,浦东,低区/6层,朝南北,685,91357,nan
恒大华城上河苑,2室2厅,88.09,浦东,中区/6层,朝,610,69247,2001.0
城中花园,2室2厅,107.94,浦东,高区/16层,朝南北,590,54659,2006.0
红光花苑,3室2厅,81.26,浦东,高区/5层,朝南北,315,38764,2005.0
丰怡苑,2室2厅,87.12,浦东,高区/6层,朝南,330,37878,2006.0
东方城市绿州,2室2厅,88.62,浦东,低区/13层,朝南北,480,54163,2010.0
菱翔苑,2室2厅,108.45,浦东,中区/14层,朝南北,500,46104,2009.0
金杨公寓,2室2厅,100.88,浦东,高区/24层,朝西,550,54520,1996.0
第九城市（一期）,3室2厅,177.43,浦东,中区/18层,朝南,1600,90176,nan
都市庭院,4室2厅,118.77,浦东,高区/6层,朝南北,900,75776,1999.0
绿地东上海,2室2厅,100.95,浦东,高区/14层,朝南北,550,54482,2007.0
名嘉新苑,3室2厅,119.08,浦东,低区/18层,朝南北,750,62982,2007.0
联洋年华,1室2厅,76.17,浦东,低区/21层,朝南,705,92556,nan
浦发绿城,3室2厅,97.95,浦东,中区/6层,朝南北,500,51046,2004.0
金杨新村九街坊,2室1厅,53.9,浦东,高区/6层,朝南北,290,53803,1994.0
阳光花城,2室2厅,97.62,浦东,中区/18层,朝南,680,69657,2009.0
洋泾花园城,2室2厅,92.54,浦东,高区/6层,朝南,610,65917,1997.0
新里城和合苑,2室2厅,99.61,浦东,低区/6层,朝南北,680,68266,nan
翰锦苑,2室2厅,96.37,浦东,中区/13层,朝南北,650,67448,2003.0
中远行家,1室2厅,76.95,浦东,高区/28层,朝南,529,68745,2004.0
地杰国际城,2室2厅,100.55,浦东,中区/26层,朝西南,615,61163,2007.0
凌高小区,1室2厅,51.31,浦东,高区/24层,朝东南,305,59442,1993.0
杉林新月（环林东路875弄）,2室2厅,89.75,浦东,低区/12层,朝南北,500,55710,2006.0
临沂八村,2室2厅,57.9,浦东,中区/6层,朝南北,355,61312,1988.0
栖山小区,2室1厅,53.23,浦东,中区/6层,朝南北,380,71388,1987.0
齐河花苑,2室1厅,65.28,浦东,中区/7层,朝南,430,65870,1997.0
金缘坊,2室2厅,88.72,浦东,低区/6层,朝,610,68755,2000.0
东方知音苑,3室2厅,114.39,浦东,低区/7层,朝南北,880,76929,2002.0
香山新村西南街坊,2室1厅,65.16,浦东,高区/6层,朝南,350,53713,1996.0
博二小区,2室1厅,61.45,浦东,中区/6层,朝南,345,56143,1995.0
大华锦绣华城（九街区）,2室2厅,84.17,浦东,低区/14层,朝南北,600,71284,2006.0
欣晟家园,3室2厅,150.11,浦东,低区/31层,朝南,850,56625,nan
东力新村,3室1厅,84.33,浦东,高区/6层,朝南,360,42689,2003.0
名门世家（浦东）,2室1厅,77.46,浦东,低区/12层,朝西南,520,67131,1998.0
王桥苑,2室2厅,104.67,浦东,中区/6层,朝南北,438,41845,2000.0
陆家嘴中央公寓,3室2厅,143.14,浦东,中区/18层,朝南北,1400,97806,nan
博山小区,1室0厅,54.87,浦东,中区/25层,,310,56497,1990.0
锦河苑,2室2厅,99.11,浦东,中区/6层,朝南,590,59529,2000.0
东方城市华庭,2室2厅,115.65,浦东,高区/12层,朝南,660,57068,2006.0
绿茵苑（浦东）,3室1厅,91.11,浦东,高区/7层,朝南,465,51037,1998.0
罗山六村,1室1厅,51.62,浦东,高区/6层,朝南,270,52305,1990.0
中星长岛苑,2室2厅,99.93,浦东,低区/6层,朝南北,650,65045,2003.0
杨高南路2326弄,2室2厅,86.07,浦东,高区/25层,朝东南,435,50540,1999.0
滨江大楼,2室2厅,80.39,浦东,低区/24层,朝南,555,69038,1997.0
华高一村,2室2厅,75.68,浦东,中区/6层,朝南北,350,46247,1996.0
杉林新月（环林东路875弄）,2室2厅,85.78,浦东,高区/12层,朝南北,512,59687,2006.0
东方城市花园（二期）,2室2厅,108.41,浦东,中区/31层,朝南,798,73609,nan
香梅花园,2室2厅,113.0,浦东,低区/37层,朝南,945,83628,2004.0
碧云新天地（一期）,2室2厅,98.54,浦东,高区/6层,朝南北,635,64440,2002.0
金谊河畔,2室2厅,113.89,浦东,高区/17层,朝南,740,64974,2008.0
界龙花苑,2室1厅,80.51,浦东,中区/6层,朝南,300,37262,1993.0
金云苑,3室2厅,142.68,浦东,中区/20层,朝南,800,56069,2004.0
桃园公寓（川沙）,3室2厅,128.02,浦东,中区/6层,朝南北,435,33979,1998.0
纯翠苑,3室2厅,135.61,浦东,高区/6层,朝南北,780,57517,2001.0
恒大华城天地苑,2室2厅,103.55,浦东,低区/9层,朝南北,660,63737,2002.0
新润花苑,3室2厅,138.29,浦东,中区/5层,朝南北,500,36155,1999.0
城市经典（一期）（公寓）,3室3厅,186.13,浦东,中区/5层,朝南北,1300,69843,2003.0
春江花悦园,1室1厅,55.26,浦东,中区/12层,朝南,350,63336,2007.0
浦发绿城,2室2厅,74.87,浦东,低区/6层,朝南北,373,49819,2004.0
三林新村（永泰路136弄）,1室1厅,51.6,浦东,中区/18层,朝南,315,61046,2012.0
东靖苑,1室1厅,59.03,浦东,高区/6层,朝南北,295,49974,2003.0
毕加索小镇（一期）（公寓）,2室2厅,93.06,浦东,中区/8层,朝南北,560,60176,2010.0
学北路20弄,2室1厅,73.0,浦东,高区/6层,朝南北,270,36986,1995.0
宜嘉苑,2室1厅,84.25,浦东,低区/11层,,485,57566,2003.0
思浦小区,1室0厅,34.3,浦东,中区/6层,朝北,227,66180,1986.0
凯德嘉博名邸,2室2厅,104.88,浦东,中区/16层,朝南北,870,82951,2012.0
梅园四街坊,2室0厅,48.91,浦东,低区/6层,朝南北,470,96094,nan
财富海景花园,3室2厅,247.94,浦东,低区/39层,朝南,2300,92764,nan
上南路3848弄,2室1厅,53.36,浦东,中区/6层,朝南,350,65592,1995.0
浦东世纪花园（公寓）,3室2厅,129.85,浦东,高区/11层,朝南北,1250,96264,2002.0
香梅花园,3室2厅,190.36,浦东,低区/37层,朝南北,1200,63038,2004.0
巨峰家苑（公寓）,3室2厅,144.71,浦东,高区/7层,朝南北,911,62953,2005.0
名嘉新苑,3室2厅,119.08,浦东,中区/18层,朝南北,850,71380,2007.0
万科金色城市,3室2厅,116.07,浦东,低区/18层,朝南北,830,71508,nan
中虹家园,2室1厅,70.79,浦东,高区/14层,朝南北,297,41955,2011.0
杨园四村,2室1厅,69.21,浦东,低区/6层,朝南北,275,39734,2003.0
锦绣华都,2室2厅,90.53,浦东,低区/18层,朝南,490,54125,2010.0
上南山水苑,2室2厅,86.72,浦东,中区/6层,朝南北,530,61116,2001.0
云锦丽苑,1室1厅,59.41,浦东,中区/5层,朝南,150,25248,2006.0
寿光路161弄,2室0厅,49.2,浦东,高区/6层,朝南,260,52845,1994.0
大华锦绣华城（十七街区）（公寓）,4室2厅,167.22,浦东,高区/16层,朝南北,1650,98672,2014.0
双秀南园,3室2厅,120.16,浦东,低区/6层,朝南,550,45772,2004.0
海联大厦,2室1厅,75.18,浦东,高区/22层,朝南,525,69832,nan
潼港六村,2室1厅,58.22,浦东,高区/6层,朝南,248,42597,1990.0
印象春城,2室2厅,88.23,浦东,高区/18层,朝南,425,48169,2011.0
繁荣安居,2室1厅,88.05,浦东,中区/11层,朝南,399,45315,2012.0
星颂家园,2室2厅,82.13,浦东,低区/18层,朝南,375,45659,2011.0
汇锦城（公寓）,4室2厅,194.52,浦东,低区/11层,朝南北,550,28274,2012.0
翰锦苑,2室2厅,96.3,浦东,中区/13层,朝南北,650,67497,2003.0
川杨璟苑,2室2厅,103.01,浦东,中区/11层,朝南北,480,46597,2004.0
东方天伦大厦,2室2厅,89.79,浦东,低区/4层,朝南北,750,83528,nan
金橘新苑,2室2厅,90.39,浦东,低区/14层,朝南北,495,54762,2006.0
惠德新邨,1室1厅,41.37,浦东,中区/6层,朝南,260,62847,1996.0
罗山六村,2室1厅,61.36,浦东,低区/6层,朝南,350,57040,1993.0
三林安居苑,2室1厅,63.82,浦东,中区/6层,朝南北,365,57192,1998.0
上南花苑,2室1厅,85.32,浦东,高区/6层,朝南,560,65635,1998.0
凌兆丁香苑,2室2厅,93.56,浦东,高区/6层,朝南北,550,58785,2005.0
浦发御园,1室2厅,67.32,浦东,低区/12层,朝南,490,72786,2013.0
凯德嘉博名邸,2室2厅,92.46,浦东,中区/16层,朝南,755,81656,2013.0
妙栏小区,2室2厅,78.95,浦东,中区/5层,朝南北,315,39898,1999.0
翰城国际,2室2厅,108.07,浦东,中区/17层,朝南北,750,69399,2005.0
张江汤臣豪园（三期）,2室2厅,88.93,浦东,低区/11层,朝南北,768,86360,2011.0
浦发绿城,2室2厅,74.82,浦东,高区/6层,朝南北,398,53194,2004.0
培花七村,2室1厅,57.78,浦东,高区/6层,,345,59709,1994.0
凌兆新村（凌兆路530弄）,2室1厅,72.5,浦东,高区/6层,朝南,375,51724,1997.0
御桥花园,2室2厅,62.24,浦东,低区/5层,朝南,355,57037,1996.0
凌兆新村（凌兆路521弄）,3室1厅,98.04,浦东,中区/6层,朝南,510,52019,1995.0
罗山四村,2室1厅,55.3,浦东,高区/6层,朝南,300,54249,1994.0
六荷苑小区,2室1厅,75.23,浦东,中区/6层,朝南,400,53170,1997.0
培花七村,2室1厅,72.48,浦东,高区/6层,朝南,400,55187,1994.0
新城碧翠,2室2厅,132.23,浦东,中区/14层,朝南北,910,68819,2012.0
上南大厦,2室1厅,80.84,浦东,高区/24层,朝西南,480,59376,1998.0
浦江东旭公寓,2室1厅,75.39,浦东,低区/7层,,370,49078,2006.0
大华锦绣华城（四街区）,1室1厅,56.15,浦东,中区/18层,朝南,420,74799,2010.0
恒大华城天地苑,2室2厅,88.5,浦东,中区/6层,朝南北,600,67796,2001.0
济阳二村,2室1厅,57.88,浦东,高区/6层,朝东,320,55286,1989.0
金谊河畔,2室2厅,105.73,浦东,低区/13层,朝南北,710,67152,nan
恒大华城梅山苑,1室1厅,48.11,浦东,高区/6层,朝南,285,59239,1996.0
联丰一期,2室1厅,63.5,浦东,中区/6层,朝南北,365,57480,1998.0
和憬家园,1室2厅,68.35,浦东,低区/11层,朝南北,335,49012,2009.0
碧云东方公寓,3室2厅,124.65,浦东,低区/11层,朝南,980,78620,nan
证大宽域,2室2厅,92.58,浦东,高区/20层,朝南,850,91812,2009.0
鑫龙佳苑,3室2厅,119.76,浦东,高区/6层,朝南北,400,33400,1997.0
张江汤臣豪园（四期）,2室2厅,90.67,浦东,低区/16层,朝南北,680,74997,2012.0
大华锦绣华城（四街区）,1室1厅,54.01,浦东,中区/18层,朝南,400,74060,2010.0
陆家嘴公馆,4室2厅,296.86,浦东,中区/19层,朝南,2500,84214,2010.0
三林苑,1室1厅,51.42,浦东,高区/6层,朝南,275,53481,1995.0
成发苑,1室2厅,71.46,浦东,中区/17层,朝南,498,69689,2005.0
世茂滨江花园,2室2厅,147.56,浦东,高区/49层,朝东南,1350,91488,nan
绿洲康城亲水湾,3室2厅,123.67,浦东,高区/14层,朝南北,770,62262,2010.0
金桥湾清水苑,3室2厅,80.97,浦东,高区/6层,朝南北,455,56193,1998.0
金泰小区,2室1厅,63.21,浦东,高区/7层,朝南,360,56953,1996.0
恒大华城天地苑,2室2厅,91.42,浦东,中区/11层,朝南北,690,75475,2002.0
东二小区,2室1厅,66.72,浦东,高区/6层,朝南北,340,50959,1996.0
阳光二村,2室1厅,47.6,浦东,中区/6层,朝南北,290,60924,1981.0
三林世博家园（大道站路94弄）,1室1厅,56.56,浦东,高区/6层,朝南,320,56577,2006.0
上钢二村,2室1厅,57.08,浦东,中区/5层,朝南北,350,61317,1965.0
保利御樽苑（公寓）,3室2厅,145.0,浦东,高区/12层,朝南北,820,56551,2011.0
万科金色雅筑,3室2厅,89.92,浦东,低区/10层,朝南北,650,72286,2008.0
新德公寓（浦东）,2室2厅,88.75,浦东,中区/6层,朝南,335,37746,1998.0
东陆新村八街坊,1室1厅,53.21,浦东,高区/6层,朝南,272,51118,1996.0
金橘新苑,1室1厅,61.65,浦东,高区/18层,朝南,375,60827,2006.0
崂山二村,2室0厅,50.06,浦东,高区/6层,朝南,360,71913,1992.0
潍坊一村,2室0厅,51.63,浦东,高区/6层,朝南北,338,65465,1985.0
上南兰庭苑,3室1厅,92.16,浦东,高区/6层,朝南,550,59678,2000.0
城市经典（四期）,1室1厅,63.93,浦东,中区/13层,朝南,440,68825,2007.0
建华公寓,2室2厅,88.93,浦东,高区/6层,朝南北,600,67468,1995.0
凌兆新村（上浦路201弄）,2室1厅,64.3,浦东,高区/6层,朝南北,345,53654,nan
同方锦城,2室2厅,106.82,浦东,中区/11层,朝南北,700,65530,2004.0
陆家嘴花园（二期）,1室2厅,93.75,浦东,低区/12层,朝南北,770,82133,2004.0
品华苑,3室2厅,113.49,浦东,低区/10层,朝南北,580,51105,2000.0
金杨四街坊,1室1厅,41.13,浦东,低区/4层,朝南,275,66861,1995.0
财富海景花园,3室2厅,337.49,浦东,高区/38层,朝南北,3400,100743,nan
牡丹小区（浦东）,2室2厅,66.74,浦东,低区/6层,朝南北,480,71920,nan
博山小区,2室1厅,66.49,浦东,低区/25层,朝南,390,58655,1990.0
大华锦绣华城（十二街区）,2室2厅,91.45,浦东,低区/6层,朝南,680,74357,2007.0
金杨新村九街坊,1室1厅,41.04,浦东,高区/6层,朝南,241,58723,1994.0
锦翠苑,3室2厅,131.96,浦东,高区/6层,朝南北,780,59108,2001.0
南泉小区,1室0厅,43.28,浦东,低区/6层,朝南,280,64695,1989.0
新世纪花苑（浦东）,2室2厅,89.13,浦东,高区/6层,朝南,615,69000,2001.0
岭南苑（凌兆路127弄）,2室2厅,91.74,浦东,高区/6层,朝南北,560,61042,2003.0
金桥新村四街坊（长岛路1201弄）,2室1厅,64.63,浦东,中区/6层,朝南,368,56939,1997.0
明珠苑（浦东）,3室2厅,135.13,浦东,中区/11层,朝南北,920,68082,2001.0
黄山始信苑,1室1厅,30.47,浦东,低区/5层,朝南,388,127338,1998.0
大华锦绣华城（九街区）,2室2厅,110.02,浦东,低区/14层,朝南北,610,55444,2006.0
东方滨港园,2室2厅,97.04,浦东,低区/6层,朝南北,700,72135,2005.0
龚路新城,3室2厅,100.47,浦东,高区/6层,朝南,390,38817,nan
三林世博家园（东书房路560弄）,3室2厅,97.6,浦东,高区/6层,朝南北,565,57889,2006.0
双桥小区,3室1厅,89.96,浦东,高区/6层,朝南北,600,66696,1997.0
岭南苑（凌兆路99弄）,2室1厅,88.26,浦东,高区/6层,朝南北,560,63448,2002.0
罗山三村,1室1厅,51.22,浦东,高区/6层,朝南北,280,54666,1994.0
万科金色城市,3室2厅,91.08,浦东,低区/18层,朝南北,720,79051,2010.0
